filename,class,source,destination
a--28-_jpg.rf.91ac70a061fd24ea8603b6542fad4703.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--28-_jpg.rf.91ac70a061fd24ea8603b6542fad4703.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--28-_jpg.rf.91ac70a061fd24ea8603b6542fad4703.jpg
a--29-_jpg.rf.57d3e6050b4065de097d2aa307136798.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--29-_jpg.rf.57d3e6050b4065de097d2aa307136798.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--29-_jpg.rf.57d3e6050b4065de097d2aa307136798.jpg
a--30-_jpg.rf.335c97ad0c072b6719ac71f1b491078d.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--30-_jpg.rf.335c97ad0c072b6719ac71f1b491078d.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--30-_jpg.rf.335c97ad0c072b6719ac71f1b491078d.jpg
a--31-_jpg.rf.ead71c8889c5654fdeccfd30b136e776.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--31-_jpg.rf.ead71c8889c5654fdeccfd30b136e776.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--31-_jpg.rf.ead71c8889c5654fdeccfd30b136e776.jpg
a--32-_jpg.rf.f7a6bf6256f4a4bc417a23dd47536c7f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--32-_jpg.rf.f7a6bf6256f4a4bc417a23dd47536c7f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--32-_jpg.rf.f7a6bf6256f4a4bc417a23dd47536c7f.jpg
a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg
a--34-_jpg.rf.bf6d1882bc69532af93573ca1872875c.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--34-_jpg.rf.bf6d1882bc69532af93573ca1872875c.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--34-_jpg.rf.bf6d1882bc69532af93573ca1872875c.jpg
a--35-_jpg.rf.09812db644f1d58e6ab7f66bc3621c18.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--35-_jpg.rf.09812db644f1d58e6ab7f66bc3621c18.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--35-_jpg.rf.09812db644f1d58e6ab7f66bc3621c18.jpg
a--36-_jpg.rf.a9634bddca4b0ed3a56e56088fe71ed3.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--36-_jpg.rf.a9634bddca4b0ed3a56e56088fe71ed3.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--36-_jpg.rf.a9634bddca4b0ed3a56e56088fe71ed3.jpg
a--37-_jpg.rf.1b3724d1aa47a2f2d55701ec06578d54.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--37-_jpg.rf.1b3724d1aa47a2f2d55701ec06578d54.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--37-_jpg.rf.1b3724d1aa47a2f2d55701ec06578d54.jpg
a--38-_jpg.rf.6283c2b3613d03b3aa04f252f2424699.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--38-_jpg.rf.6283c2b3613d03b3aa04f252f2424699.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--38-_jpg.rf.6283c2b3613d03b3aa04f252f2424699.jpg
a--39-_jpg.rf.1830403f645eb43b98a20f74342afc91.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--39-_jpg.rf.1830403f645eb43b98a20f74342afc91.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--39-_jpg.rf.1830403f645eb43b98a20f74342afc91.jpg
a--40-_jpg.rf.3bedba0fe24e80c773ac8e1afd694415.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--40-_jpg.rf.3bedba0fe24e80c773ac8e1afd694415.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--40-_jpg.rf.3bedba0fe24e80c773ac8e1afd694415.jpg
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg
a--45-_jpg.rf.94e0a9d76aa2cecbf99b164b95c046b0.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--45-_jpg.rf.94e0a9d76aa2cecbf99b164b95c046b0.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--45-_jpg.rf.94e0a9d76aa2cecbf99b164b95c046b0.jpg
a--48-_jpg.rf.f43da07396f4e7fc8ccffbbeae81ade8.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--48-_jpg.rf.f43da07396f4e7fc8ccffbbeae81ade8.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--48-_jpg.rf.f43da07396f4e7fc8ccffbbeae81ade8.jpg
a--49-_jpg.rf.df809c2e8c71d68a8ccddc9059d6a959.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--49-_jpg.rf.df809c2e8c71d68a8ccddc9059d6a959.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--49-_jpg.rf.df809c2e8c71d68a8ccddc9059d6a959.jpg
a--50-_jpg.rf.72f40ab4929c6717400184800bcbe9cf.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--50-_jpg.rf.72f40ab4929c6717400184800bcbe9cf.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--50-_jpg.rf.72f40ab4929c6717400184800bcbe9cf.jpg
a--51-_jpg.rf.7e129b35177308bd618a9d868e56b278.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--51-_jpg.rf.7e129b35177308bd618a9d868e56b278.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--51-_jpg.rf.7e129b35177308bd618a9d868e56b278.jpg
a--52-_jpg.rf.dc6cadcc1ba6d2bd3a3e3a42e9ad1a91.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--52-_jpg.rf.dc6cadcc1ba6d2bd3a3e3a42e9ad1a91.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--52-_jpg.rf.dc6cadcc1ba6d2bd3a3e3a42e9ad1a91.jpg
a--53-_jpg.rf.fd6f549a29aaf2b433c8e58449fbf5de.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--53-_jpg.rf.fd6f549a29aaf2b433c8e58449fbf5de.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--53-_jpg.rf.fd6f549a29aaf2b433c8e58449fbf5de.jpg
a--55-_jpg.rf.3c058b51e50338fb83e15981f5cfe3a2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--55-_jpg.rf.3c058b51e50338fb83e15981f5cfe3a2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--55-_jpg.rf.3c058b51e50338fb83e15981f5cfe3a2.jpg
a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg
a--58-_jpg.rf.aa15051a53d7a3e26a9d8945be3060f2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--58-_jpg.rf.aa15051a53d7a3e26a9d8945be3060f2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--58-_jpg.rf.aa15051a53d7a3e26a9d8945be3060f2.jpg
a--59-_jpg.rf.628117e1985511adc276edb05cf6517f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--59-_jpg.rf.628117e1985511adc276edb05cf6517f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--59-_jpg.rf.628117e1985511adc276edb05cf6517f.jpg
a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg
a--60-_jpg.rf.52c2f8d852e491c93dd1c3b132e056f1.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--60-_jpg.rf.52c2f8d852e491c93dd1c3b132e056f1.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--60-_jpg.rf.52c2f8d852e491c93dd1c3b132e056f1.jpg
a--62-_jpg.rf.ac456ec464fe187810b1f9d2b0e1cffb.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--62-_jpg.rf.ac456ec464fe187810b1f9d2b0e1cffb.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--62-_jpg.rf.ac456ec464fe187810b1f9d2b0e1cffb.jpg
a--63-_jpg.rf.c4f483904f14ce7bf174f164d0af58a5.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--63-_jpg.rf.c4f483904f14ce7bf174f164d0af58a5.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--63-_jpg.rf.c4f483904f14ce7bf174f164d0af58a5.jpg
a--64-_jpg.rf.795308943bf5527c15d98cd657fbc407.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--64-_jpg.rf.795308943bf5527c15d98cd657fbc407.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--64-_jpg.rf.795308943bf5527c15d98cd657fbc407.jpg
a--65-_jpg.rf.908478b663706716eba40ee829dc8614.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--65-_jpg.rf.908478b663706716eba40ee829dc8614.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--65-_jpg.rf.908478b663706716eba40ee829dc8614.jpg
a--68-_jpg.rf.9b97d436283cb1e928fbdd7c8efb1377.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--68-_jpg.rf.9b97d436283cb1e928fbdd7c8efb1377.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--68-_jpg.rf.9b97d436283cb1e928fbdd7c8efb1377.jpg
a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg
a--70-_jpg.rf.d1b5f63432eab4ea3a47f0d4b35ae17a.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--70-_jpg.rf.d1b5f63432eab4ea3a47f0d4b35ae17a.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--70-_jpg.rf.d1b5f63432eab4ea3a47f0d4b35ae17a.jpg
a--71-_jpg.rf.9929ec1667fad9e79d78994797684b2f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--71-_jpg.rf.9929ec1667fad9e79d78994797684b2f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--71-_jpg.rf.9929ec1667fad9e79d78994797684b2f.jpg
a--72-_jpg.rf.366957f4ce5e6ee91c419141b40717ea.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--72-_jpg.rf.366957f4ce5e6ee91c419141b40717ea.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--72-_jpg.rf.366957f4ce5e6ee91c419141b40717ea.jpg
a--73-_jpg.rf.5b88617a130c590705757e24b7ebb939.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--73-_jpg.rf.5b88617a130c590705757e24b7ebb939.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--73-_jpg.rf.5b88617a130c590705757e24b7ebb939.jpg
a--76-_jpg.rf.14e25c8582e7eebdbeea5a048c8995e9.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--76-_jpg.rf.14e25c8582e7eebdbeea5a048c8995e9.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--76-_jpg.rf.14e25c8582e7eebdbeea5a048c8995e9.jpg
a--77-_jpg.rf.44e4de8feea301e0f273c107deb08050.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--77-_jpg.rf.44e4de8feea301e0f273c107deb08050.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--77-_jpg.rf.44e4de8feea301e0f273c107deb08050.jpg
a--78-_jpg.rf.ded088160de7e20549b636720a625bd3.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--78-_jpg.rf.ded088160de7e20549b636720a625bd3.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--78-_jpg.rf.ded088160de7e20549b636720a625bd3.jpg
a--80-_jpg.rf.388b9757b423e9acd6ed3d332188adc2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--80-_jpg.rf.388b9757b423e9acd6ed3d332188adc2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--80-_jpg.rf.388b9757b423e9acd6ed3d332188adc2.jpg
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg
a--86-_jpg.rf.6e77f7993005c7ecf68752a954550a66.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--86-_jpg.rf.6e77f7993005c7ecf68752a954550a66.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--86-_jpg.rf.6e77f7993005c7ecf68752a954550a66.jpg
a--87-_jpg.rf.e99dd21bd33d8f9c6b36c8d8b908f5f8.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--87-_jpg.rf.e99dd21bd33d8f9c6b36c8d8b908f5f8.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--87-_jpg.rf.e99dd21bd33d8f9c6b36c8d8b908f5f8.jpg
a--88-_jpg.rf.d489f10154a09d0c9b5807844212306f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--88-_jpg.rf.d489f10154a09d0c9b5807844212306f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--88-_jpg.rf.d489f10154a09d0c9b5807844212306f.jpg
a--89-_jpg.rf.9fe5a32ab2451db00c4a9493314981c8.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--89-_jpg.rf.9fe5a32ab2451db00c4a9493314981c8.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--89-_jpg.rf.9fe5a32ab2451db00c4a9493314981c8.jpg
a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg
a--90-_jpg.rf.41def70935810ec2fe21046aa215f63f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--90-_jpg.rf.41def70935810ec2fe21046aa215f63f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--90-_jpg.rf.41def70935810ec2fe21046aa215f63f.jpg
a--91-_jpg.rf.ebe61a8ded93cff4279fff9b0da3cdbb.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--91-_jpg.rf.ebe61a8ded93cff4279fff9b0da3cdbb.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--91-_jpg.rf.ebe61a8ded93cff4279fff9b0da3cdbb.jpg
a--92-_jpg.rf.eb49fbf2366da6a6bd0a0d143a8a2990.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--92-_jpg.rf.eb49fbf2366da6a6bd0a0d143a8a2990.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--92-_jpg.rf.eb49fbf2366da6a6bd0a0d143a8a2990.jpg
a--94-_jpg.rf.6c185537b45fb3531ff576c96b2e2706.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--94-_jpg.rf.6c185537b45fb3531ff576c96b2e2706.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--94-_jpg.rf.6c185537b45fb3531ff576c96b2e2706.jpg
a--95-_jpg.rf.6640d5cc3241615d51831e308f0da4db.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--95-_jpg.rf.6640d5cc3241615d51831e308f0da4db.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--95-_jpg.rf.6640d5cc3241615d51831e308f0da4db.jpg
a--96-_jpg.rf.8395670294171d6f55dd7890d1ec1513.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--96-_jpg.rf.8395670294171d6f55dd7890d1ec1513.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--96-_jpg.rf.8395670294171d6f55dd7890d1ec1513.jpg
a--97-_jpg.rf.14625a7505de2eb1f2b4daa5972f1eda.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--97-_jpg.rf.14625a7505de2eb1f2b4daa5972f1eda.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--97-_jpg.rf.14625a7505de2eb1f2b4daa5972f1eda.jpg
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg
a--99-_jpg.rf.40611c720ca5050100a376ab551a14ad.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassA\a--99-_jpg.rf.40611c720ca5050100a376ab551a14ad.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\a--99-_jpg.rf.40611c720ca5050100a376ab551a14ad.jpg
b--120-_jpg.rf.67315626cc3a189a390d6220c5518fae.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--120-_jpg.rf.67315626cc3a189a390d6220c5518fae.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--120-_jpg.rf.67315626cc3a189a390d6220c5518fae.jpg
b--121-_jpg.rf.9b7ec1eb49781503b8f9d18430596d82.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--121-_jpg.rf.9b7ec1eb49781503b8f9d18430596d82.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--121-_jpg.rf.9b7ec1eb49781503b8f9d18430596d82.jpg
b--122-_jpg.rf.3521716567c5fbb8b9ec1cdc62259d49.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--122-_jpg.rf.3521716567c5fbb8b9ec1cdc62259d49.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--122-_jpg.rf.3521716567c5fbb8b9ec1cdc62259d49.jpg
b--123-_jpg.rf.d3a609f21f6d0055528503f2aa8f4b24.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--123-_jpg.rf.d3a609f21f6d0055528503f2aa8f4b24.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--123-_jpg.rf.d3a609f21f6d0055528503f2aa8f4b24.jpg
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg
b--126-_jpg.rf.a446e66c7f491ac8d2c9a43faeadbe6f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--126-_jpg.rf.a446e66c7f491ac8d2c9a43faeadbe6f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--126-_jpg.rf.a446e66c7f491ac8d2c9a43faeadbe6f.jpg
b--127-_jpg.rf.5c00012ccfff176ea28f45f60c3d0925.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--127-_jpg.rf.5c00012ccfff176ea28f45f60c3d0925.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--127-_jpg.rf.5c00012ccfff176ea28f45f60c3d0925.jpg
b--128-_jpg.rf.9ac206b3472d29e48d9d4634eba81ac7.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--128-_jpg.rf.9ac206b3472d29e48d9d4634eba81ac7.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--128-_jpg.rf.9ac206b3472d29e48d9d4634eba81ac7.jpg
b--129-_jpg.rf.1fd9d8e4b8c058aa04b7033742dbe442.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--129-_jpg.rf.1fd9d8e4b8c058aa04b7033742dbe442.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--129-_jpg.rf.1fd9d8e4b8c058aa04b7033742dbe442.jpg
b--130-_jpg.rf.5f954c4f203894bd81541a6bad30c6d1.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--130-_jpg.rf.5f954c4f203894bd81541a6bad30c6d1.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--130-_jpg.rf.5f954c4f203894bd81541a6bad30c6d1.jpg
b--131-_jpg.rf.86c1fa7bbb09d96982e518a1d0611c4c.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassB\b--131-_jpg.rf.86c1fa7bbb09d96982e518a1d0611c4c.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\b--131-_jpg.rf.86c1fa7bbb09d96982e518a1d0611c4c.jpg
